name,phone,website,full address,city,state,zip,latitude,longitude,google rating,review count,category,hours,is_24_7,is_mobile,dupe_count
Lighthouse Marine & Trailer Supply,+1 910-392-5005,,"220 N Green Meadows Dr Unit a, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2577146,-77.8461456,4.6,108,Marine supply store,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
MOBIL MECHANIC D&E LLC,+1 910-524-4893,,"2005 Castle Hayne Rd, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.2757869,-77.9256418,5,1,Machine workshop,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['9AM-12PM']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-4PM'],no,no,1
Matthews Motors Truck Center of Wilmington,+1 910-294-3221,https://www.matthewsmotorswilmington.com/searchused.aspx%3FBodyType%3DTruck%2B-%2BCrew%2BCab,"6480 Market St, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2557945,-77.842041,4.8,16,Truck repair shop,Friday: ['9AM-7PM']; Monday: ['9AM-7PM']; Saturday: ['9AM-6PM']; Sunday: ['Closed']; Thursday: ['9AM-7PM']; Tuesday: ['9AM-7PM']; Wednesday: ['9AM-7PM'],no,no,1
McCarthy Tire Service,+1 910-791-0132,https://locations.mccarthytire.com/mccarthy-tire-service-c037a1fc079b,"118 Portwatch Way, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.1703024,-77.9453726,4.9,41,Truck repair shop,Friday: ['7:30AM-5PM']; Monday: ['7:30AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5PM']; Tuesday: ['7:30AM-5PM']; Wednesday: ['7:30AM-5PM'],no,no,1
Mercer's Marine,+1 910-523-5212,https://www.mercermarinenc.com/,"6710 Market St, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.256965,-77.8373101,4.2,26,Boat repair shop,Friday: ['9AM-5PM']; Monday: ['9AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-5PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-5PM'],no,no,1
Mobile Boat Trailer Repair,+1 910-499-2693,http://mobiletrailerrepairservice.com/,"523 Musket Bay Dr, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.1661148,-77.932317,5,74,Trailer repair shop,Friday: ['7AM-7PM']; Monday: ['7AM-5PM']; Saturday: ['7AM-7PM']; Sunday: ['7AM-5PM']; Thursday: ['7AM-7PM']; Tuesday: ['7AM-7PM']; Wednesday: ['7AM-7PM'],no,yes,1
Mobile Brake Doctor LLC,+1 910-297-9544,,"3220 Chalmers Dr, Wilmington, NC 28409",Wilmington,North Carolina,28409,34.1885286,-77.8888525,5,344,Brake shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['8AM-12PM']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,yes,1
MobileTech,+1 910-769-9122,http://www.mobiletechilm.com/,"5929 Market St, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2516546,-77.8557352,4.7,379,Auto repair shop,Friday: ['7:30AM-2PM']; Monday: ['7:30AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-6PM']; Tuesday: ['7:30AM-6PM']; Wednesday: ['7:30AM-6PM'],no,yes,1
MobileTech,+1 910-250-4060,http://www.mobiletechilm.com/,"3805 Market St, Wilmington, NC 28403",Wilmington,North Carolina,28403,34.2416147,-77.8993201,4.6,382,Auto repair shop,Friday: ['7:30AM-2PM']; Monday: ['7:30AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-6PM']; Tuesday: ['7:30AM-6PM']; Wednesday: ['7:30AM-6PM'],no,yes,1
"Monkey Junction Marine, *now Watson's Welding",+1 910-799-2494,http://www.watsonswelding.com/,"1402 S Front St, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.2174048,-77.9469871,4.2,6,Welder,Friday: ['7:30AM-2PM']; Monday: ['7:30AM-4PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-4PM']; Tuesday: ['7:30AM-4PM']; Wednesday: ['7:30AM-4PM'],no,no,2
Mr.Wilmington Mobile Mechanic,+1 910-994-4899,,"3528 Carolina Beach Rd, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.1822915,-77.9300823,5,2,Auto repair shop,,no,yes,1
Mud Dog Trailers,+1 910-759-6222,http://www.muddogtrailers.com/contact,"2820 Carolina Beach Rd, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.1864406,-77.9322399,4.8,20,Equipment supplier,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
North State Street Management,+1 704-963-7270,,"106 Alameda Dr, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.1106788,-77.9027959,,,Diesel engine repair service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
PERFORMANCE PARTS PLUS,+1 910-518-5337,https://www.3pfleet.com/,"3416 Enterprise Dr, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.3149241,-77.8770577,5,18,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Picone Automotive,+1 910-815-0029,https://piconeautomotive.com/,"3006 Commerce Rd, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2894276,-77.9080998,4.7,57,Tire shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Pinnacle Trailer Sales Inc,+1 910-342-0445,https://www.pinnacletrailers.com/,"5510 US-421 N, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.3276477,-77.9964505,4.7,53,Trailer repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Port Diesel,+1 910-274-5577,https://www.portdiesel.com/,"2701 Old Wrightsboro Rd #101, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2863304,-77.9082557,5,15,Boat repair shop,Friday: ['8AM-4PM']; Monday: ['8AM-4PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-4PM']; Tuesday: ['8AM-4PM']; Wednesday: ['8AM-4PM'],no,no,1
R & R Machine,+1 910-799-3133,,"10 New Bern St, Wilmington, NC 28403",Wilmington,North Carolina,28403,34.2426795,-77.8853683,4.8,49,Auto machine shop,Friday: ['9AM-5PM']; Monday: ['9AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-5PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-5PM'],no,no,1
Rich Mason Marine Inc.,+1 910-515-6815,http://richmasonmarine.com/,"4403 Oleander Dr Ste C #181, Wilmington, NC 28403",Wilmington,North Carolina,28403,34.211914,-77.88826,4.6,10,Boat repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
SaltWater Marine,+1 910-392-7488,http://www.saltwatermarinenc.com/,"6130 Carolina Beach Rd, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.1171345,-77.9013764,4.8,95,Boat dealer,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8-11AM']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Shoreline Marine,+1 910-297-4210,https://m.facebook.com/ShorelineMarineNC/,"6826 Market St Unit 12b, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2589947,-77.8287175,5,31,Boat repair shop,Friday: ['10AM-5PM']; Monday: ['10AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['10AM-5PM']; Tuesday: ['10AM-5PM']; Wednesday: ['10AM-5PM'],no,no,1
Snider Fleet Solutions,+1 910-777-2057,http://www.sniderfleet.com/,"310 Sampson St, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.2700529,-77.9649291,4.9,35,Tire shop,Friday: ['7:30AM-5PM']; Monday: ['7:30AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5PM']; Tuesday: ['7:30AM-5PM']; Wednesday: ['7:30AM-5PM'],no,no,1
"Specialized Mechanical Services, Inc",+1 910-620-3212,https://www.specializedmechanical.com/,"6821 Market St, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2607565,-77.8320518,4.6,21,Boat repair shop,Friday: ['7:30AM-4:30PM']; Monday: ['7:30AM-4:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-4:30PM']; Tuesday: ['7:30AM-4:30PM']; Wednesday: ['7:30AM-4:30PM'],no,no,1
T & L Truck Repair Inc,+1 910-763-0074,http://tandltruckrepair.com/,"1915 Blue Clay Rd, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2730142,-77.9211824,3.9,15,Truck repair shop,,no,no,1
T&J Diesel,+1 910-619-7729,,"5406 US-421, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.3268534,-77.9957539,5,3,Mechanic,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
"Techz That Care, LLC",+1 910-833-5029,http://www.techzthatcare.com/,"16 Covil Ave, Wilmington, NC 28403",Wilmington,North Carolina,28403,34.2396918,-77.9047912,4.8,17,Repair service,Friday: ['9AM-5PM']; Monday: ['9AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-5PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-5PM'],no,no,1
"The Car Guys - Wilmington, NC - Auto Repair",+1 910-399-8042,https://www.thecarguys.us/,"6311 Carolina Beach Rd, Wilmington, NC 28412",Wilmington,North Carolina,28412,34.109861,-77.8993138,4.8,443,Auto repair shop,Friday: ['7AM-6PM']; Monday: ['7AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7AM-6PM']; Tuesday: ['7AM-6PM']; Wednesday: ['7AM-6PM'],no,no,1
Tim's Mobile Mechanic Service,+1 910-465-5026,,"2513 Adams St, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.1922267,-77.9412247,4.8,27,Mechanic,Friday: ['9AM-8PM']; Monday: ['9AM-8PM']; Saturday: ['11AM-6PM']; Sunday: ['Closed']; Thursday: ['9AM-8PM']; Tuesday: ['9AM-8PM']; Wednesday: ['9AM-8PM'],no,yes,1
Trucks of Wilmington Service Department,+1 910-519-8342,https://www.trucksofwilmington.com/service.aspx,"6480 Market St, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2559156,-77.842066,5,3,Auto repair shop,Friday: ['8AM-7PM']; Monday: ['8AM-7PM']; Saturday: ['8AM-7PM']; Sunday: ['Closed']; Thursday: ['8AM-7PM']; Tuesday: ['8AM-7PM']; Wednesday: ['8AM-7PM'],no,no,1
Twisted Metal Towing Service Inc.,+1 910-319-9019,http://twistedmetalusa.com/,"3011 N Kerr Ave Ste c2, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.2896219,-77.9040236,4.4,103,Towing service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Velocity Truck Centers,+1 910-763-6281,http://www.velocitytruckcenters.com/,"3201 US-421, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.2842453,-77.9652619,3.1,14,Truck repair shop,Friday: ['7AM-5:30PM']; Monday: ['7AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7AM-5:30PM']; Tuesday: ['7AM-5:30PM']; Wednesday: ['7AM-5:30PM'],no,no,2
Western Branch Diesel,+1 910-685-7590,http://www.westernbranchdiesel.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dwebsitebutton,"2017 Corporate Dr STE 9, Wilmington, NC 28405",Wilmington,North Carolina,28405,34.3005189,-77.8689829,5,1,Diesel engine repair service,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Wilmington Mobile Truck Repair Services,,,"1758 Carolina Beach Rd, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.2104223,-77.9457264,,,Truck repair shop,,no,yes,1
Wilmington On-Site Truck Mechanic,+1 910-613-5861,https://wilmingtontruckrepair.com/,"2381 Carolina Beach Rd, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.195837,-77.9362501,5,2,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Wilmington Tank & Trailer,+1 910-763-2286,http://www.wilmingtontankandtrailer.com/,"4920 US-421, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.318605,-77.9898727,5,3,Trailer repair shop,Friday: ['8AM-4PM']; Monday: ['8AM-4PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-4PM']; Tuesday: ['8AM-4PM']; Wednesday: ['8AM-4PM'],no,no,1
Wilmington Truck Repair,+1 910-586-3286,http://wilmingtonmobiletruckrepair.com/,"2609 Hales Ln, Wilmington, NC 28401",Wilmington,North Carolina,28401,34.2708789,-77.963106,3,2,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Strickland's Diesel Services,+1 252-237-6935,https://stricklanddieselservice.com/,"5451 Old Raleigh Rd, Wilson, NC 27893",Wilson,North Carolina,27893,35.7311655,-78.0346817,4.3,12,Diesel engine repair service,Friday: ['8AM-4PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Brunswick Trailers & Marine,+1 910-470-2840,http://www.brunswicktrailers.com/,"5840 Ocean Hwy E, Winnabow, NC 28479",Winnabow,North Carolina,28479,34.1237069,-78.1041167,4.9,73,Trailer repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8AM-3PM']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
AC Auto,+1 336-717-4808,https://acauto.net/,"2425 W Clemmonsville Rd, Winston-Salem, NC 27127",Winston-Salem,North Carolina,27127,36.0320958,-80.3199,4.6,995,Auto repair shop,Friday: ['7:30AM-6PM']; Monday: ['7:30AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-6PM']; Tuesday: ['7:30AM-6PM']; Wednesday: ['7:30AM-6PM'],no,no,1
American Auto Solutions LLC,+1 336-830-4485,,"5126 N Causeway Rd B, Winston-Salem, NC 27106",Winston-Salem,North Carolina,27106,36.1755859,-80.3451888,4,32,ATV repair shop,Friday: ['9AM-5PM']; Monday: ['Closed']; Saturday: ['9AM-5PM']; Sunday: ['Closed']; Thursday: ['9AM-5PM']; Tuesday: ['9:30AM-5PM']; Wednesday: ['9AM-5PM'],no,no,1
Auto Club,+1 336-448-5408,,"3517 S Main St, Winston-Salem, NC 27127",Winston-Salem,North Carolina,27127,36.0480257,-80.239011,3.8,45,Auto repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Auto Spring Co Inc.,+1 336-723-7001,https://auto-spring-co.edan.io/,"1323 N Liberty St, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1118832,-80.2340483,4.5,193,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Better Way Auto Shop,+1 336-721-1440,http://www.betterwayautoshop.com/,"1055 Salisbury Ridge Rd, Winston-Salem, NC 27127",Winston-Salem,North Carolina,27127,36.0676939,-80.2587564,5,113,Auto repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Bryant's Truck & Trailer Rpr,+1 336-661-0702,http://bryants-rpr.jany.io/,"310 Kapp St, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1504776,-80.2378487,4.7,63,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Byrd Automotive and towing,+1 336-486-2193,,"1204 Waughtown St, Winston-Salem, NC 27107",Winston-Salem,North Carolina,27107,36.0686091,-80.2136361,3.7,20,Auto repair shop,,no,no,1
CONTRERAS MOBILE MECHANIC LLC,+1 336-521-3075,,"3126 S Main St, Winston-Salem, NC 27127",Winston-Salem,North Carolina,27127,36.0552511,-80.2400397,5,6,Mechanic,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Car Tow Dolly Inc.,+1 336-996-4396,https://cartowdolly.com/,"1179 Shattalon Enterprise Way, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1678733,-80.2879464,4.5,326,Trailer dealer,Friday: ['9AM-2PM']; Monday: ['9AM-2PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-2PM']; Tuesday: ['9AM-2PM']; Wednesday: ['9AM-2PM'],no,no,1
Carolina Auto Service,+1 336-765-8599,https://carolinamobileautoservice.com/,"160 Hanes Mall Cir, Winston-Salem, NC 27103",Winston-Salem,North Carolina,27103,36.0656043,-80.3035084,4.6,257,Auto repair shop,Friday: ['7:30AM-5:30PM']; Monday: ['7:30AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5:30PM']; Tuesday: ['7:30AM-5:30PM']; Wednesday: ['7:30AM-5:30PM'],no,no,1
Carolina On Site Mobile Service,+1 336-800-2634,https://www.carolinaonsite.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite-button,"3150 University Pkwy, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1312983,-80.2642347,4.9,7,Truck repair shop,Friday: ['7:30AM-5:30PM']; Monday: ['7:30AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5:30PM']; Tuesday: ['7:30AM-5:30PM']; Wednesday: ['7:30AM-5:30PM'],no,yes,1
Chris's Mobile Mechanic & Hauling Service,+1 336-986-2614,http://servicesatyourdoor.net/,"Asherton Ct, Winston-Salem, NC 27127",Winston-Salem,North Carolina,27127,36.0481279,-80.2759682,4.7,74,Mechanic,Friday: ['9AM-7PM']; Monday: ['9AM-7PM']; Saturday: ['10AM-3PM']; Sunday: ['Closed']; Thursday: ['9AM-7PM']; Tuesday: ['9AM-7PM']; Wednesday: ['9AM-7PM'],no,yes,1
Cisco's Trailer Repair,+1 336-473-4588,https://www.facebook.com/profile.php%3Fid%3D61555397193768,"3640 Reed St, Winston-Salem, NC 27107",Winston-Salem,North Carolina,27107,36.0524826,-80.2098654,5,47,Trailer repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Cottman Transmission and Total Auto Care,+1 336-901-9060,https://triadtransmission.com/winston-salem/,"5350 University Pkwy C, Winston-Salem, NC 27106",Winston-Salem,North Carolina,27106,36.1663799,-80.27753,4.3,377,Transmission shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
Davis Towing and Recovery,+1 336-725-1341,http://www.davistowingws.com/,"3050 Old Lexington Rd, Winston-Salem, NC 27107",Winston-Salem,North Carolina,27107,36.058928,-80.2259093,4.4,148,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Devil Dog Diesel and Automotive Repair,+1 336-995-5711,https://www.devildogdieselandautomotiverepair.com/,"124 Little Stream Ln, Winston-Salem, NC 27101",Winston-Salem,North Carolina,27101,36.1065587,-80.1700631,5,1,Mechanic,Friday: ['8AM-1:30PM']; Monday: ['8AM-1:30PM']; Saturday: ['10AM-8PM']; Sunday: ['10AM-8PM']; Thursday: ['8AM-1:30PM']; Tuesday: ['8AM-1:30PM']; Wednesday: ['8AM-1:30PM'],no,no,1
Doss Towing,+1 336-745-1128,https://wreckerwinstonsalem.com/%3Futm_source%3Domg-gbp%26utm_medium%3Dwebclick,"3809 N Patterson Ave, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1500589,-80.2437456,4.9,863,Towing service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
EZ TRUCK REPAIR INC,+1 336-784-9555,,"604 Aureole St, Winston-Salem, NC 27107",Winston-Salem,North Carolina,27107,36.0627446,-80.226123,4.5,52,Truck repair shop,Friday: ['8AM-7:30PM']; Monday: ['8AM-7:30PM']; Saturday: ['8AM-4PM']; Sunday: ['Closed']; Thursday: ['8AM-7:30PM']; Tuesday: ['8AM-7:30PM']; Wednesday: ['8AM-7:30PM'],no,no,1
"Elite Fleet Services, LLC",+1 336-934-3030,https://www.elitefleetservices.org/,"3935 W Pt Blvd #105, Winston-Salem, NC 27103",Winston-Salem,North Carolina,27103,36.038969,-80.3193398,5,4,Auto repair shop,Friday: ['7:30AM-5PM']; Monday: ['7:30AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5PM']; Tuesday: ['7:30AM-5PM']; Wednesday: ['7:30AM-5PM'],no,no,1
Fleet Truck & Trailer Services,+1 336-767-4333,,"235 Kapp St # B, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1518675,-80.2384766,4.4,9,Truck repair shop,,no,no,1
Flow Buick GMC of Winston-Salem - Service,+1 336-790-0621,https://www.flowgmauto.com/service/center.htm%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile,"1400 S Stratford Rd Ste A, Winston-Salem, NC 27103",Winston-Salem,North Carolina,27103,36.0757796,-80.3036483,4.2,24,Truck repair shop,Friday: ['7:30AM-6PM']; Monday: ['7:30AM-6PM']; Saturday: ['8AM-4PM']; Sunday: ['Closed']; Thursday: ['7:30AM-6PM']; Tuesday: ['7:30AM-6PM']; Wednesday: ['7:30AM-6PM'],no,no,1
Flow Chevrolet of Winston Salem - Service,+1 336-760-7000,https://www.flowchevy.com/service%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile,"1400 S Stratford Rd, Winston-Salem, NC 27103",Winston-Salem,North Carolina,27103,36.0762952,-80.3039461,4.7,67,Truck repair shop,Friday: ['7:30AM-6PM']; Monday: ['7:30AM-6PM']; Saturday: ['8AM-4PM']; Sunday: ['Closed']; Thursday: ['7:30AM-6PM']; Tuesday: ['7:30AM-6PM']; Wednesday: ['7:30AM-6PM'],no,no,1
Forsyth Tech Transportation Technology Center,+1 336-757-3399,https://www.forsythtech.edu/locations/transportation-technology-center/,"4255 Patterson Ave, Winston-Salem, NC 27105",Winston-Salem,North Carolina,27105,36.1717976,-80.2626049,4.8,67,Community college,Friday: ['8AM-3PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
